Mes,Edad Empresa Cliente,Exhibidor,Recuento de Referencia,Suma de Cant. Dev.,Suma de Cant. Neta,Suma de Vta. - IVA
SEGUNDO TRIMESTRE,0,NO,12,5,51,242174
SEGUNDO TRIMESTRE,0,NO,15,0,197,297305
SEGUNDO TRIMESTRE,0,NO,7,0,45,46959
SEGUNDO TRIMESTRE,0,NO,15,0,86,237623
SEGUNDO TRIMESTRE,0,NO,14,0,25,144734
SEGUNDO TRIMESTRE,0,NO,18,0,174,349889
SEGUNDO TRIMESTRE,0,SI,26,0,129,360689
SEGUNDO TRIMESTRE,0,SI,18,4,108,232112
SEGUNDO TRIMESTRE,0,NO,20,0,45,218593
SEGUNDO TRIMESTRE,0,NO,3,0,9,45457
SEGUNDO TRIMESTRE,0,NO,4,0,4,34024
SEGUNDO TRIMESTRE,0,NO,20,0,117,367303
SEGUNDO TRIMESTRE,0,NO,18,0,42,171788
SEGUNDO TRIMESTRE,0,NO,12,0,21,155665
SEGUNDO TRIMESTRE,0,NO,10,0,31,277685
SEGUNDO TRIMESTRE,0,NO,29,0,223,561244
SEGUNDO TRIMESTRE,0,NO,17,0,56,174825
SEGUNDO TRIMESTRE,0,SI,10,0,55,161210
SEGUNDO TRIMESTRE,0,NO,17,0,118,219053
SEGUNDO TRIMESTRE,0,NO,25,0,92,771893
SEGUNDO TRIMESTRE,0,NO,29,0,68,354323
SEGUNDO TRIMESTRE,0,NO,23,0,107,226223
SEGUNDO TRIMESTRE,0,SI,12,0,25,159403
SEGUNDO TRIMESTRE,0,NO,14,0,15,108035
SEGUNDO TRIMESTRE,0,NO,9,0,99,356496
SEGUNDO TRIMESTRE,0,NO,11,0,27,114177
SEGUNDO TRIMESTRE,0,NO,11,0,90,182429
SEGUNDO TRIMESTRE,0,NO,9,0,13,79027
SEGUNDO TRIMESTRE,0,SI,11,0,11,88637
SEGUNDO TRIMESTRE,0,NO,8,0,15,131922
SEGUNDO TRIMESTRE,0,NO,2,0,4,39314
SEGUNDO TRIMESTRE,0,NO,4,0,4,41134
PRIMER TRIMESTRE,10,NO,15,1,36,194345
PRIMER TRIMESTRE,10,NO,10,4,138,313513
PRIMER TRIMESTRE,10,NO,29,17,166,313937
PRIMER TRIMESTRE,10,NO,16,27,62,130079
PRIMER TRIMESTRE,10,SI,6,0,12,91273
PRIMER TRIMESTRE,10,SI,20,0,99,287893
PRIMER TRIMESTRE,10,SI,17,0,404,547610
PRIMER TRIMESTRE,10,NO,19,62,132,190623
PRIMER TRIMESTRE,10,NO,32,5,125,307180
PRIMER TRIMESTRE,10,SI,31,0,121,610919
PRIMER TRIMESTRE,10,NO,3,0,5,14572
PRIMER TRIMESTRE,10,NO,7,0,185,337280
PRIMER TRIMESTRE,11,NO,14,0,108,185411
PRIMER TRIMESTRE,11,SI,26,0,225,414730
PRIMER TRIMESTRE,11,NO,28,0,345,567865
PRIMER TRIMESTRE,11,SI,30,1,349,585016
PRIMER TRIMESTRE,11,SI,12,0,85,236955
PRIMER TRIMESTRE,11,SI,26,0,141,422298
PRIMER TRIMESTRE,11,NO,8,3,36,66108
PRIMER TRIMESTRE,11,NO,12,8,6,22254
PRIMER TRIMESTRE,11,NO,16,2,102,213549
PRIMER TRIMESTRE,11,SI,29,0,119,462114
PRIMER TRIMESTRE,11,NO,32,0,169,417560
PRIMER TRIMESTRE,11,NO,27,3,100,439626
PRIMER TRIMESTRE,11,NO,19,16,65,195324
PRIMER TRIMESTRE,11,NO,26,31,98,228406
PRIMER TRIMESTRE,11,SI,17,0,205,315077
PRIMER TRIMESTRE,11,NO,16,0,105,197002
PRIMER TRIMESTRE,11,NO,17,0,100,185358
PRIMER TRIMESTRE,11,SI,12,0,67,101789
PRIMER TRIMESTRE,11,SI,15,0,137,210155
PRIMER TRIMESTRE,11,SI,25,1,78,503890
PRIMER TRIMESTRE,11,SI,37,1,137,813979
PRIMER TRIMESTRE,11,SI,29,0,132,461413
PRIMER TRIMESTRE,11,NO,34,0,162,383462
PRIMER TRIMESTRE,11,NO,12,12,25,75239
PRIMER TRIMESTRE,11,NO,18,15,101,184308
PRIMER TRIMESTRE,11,SI,22,0,86,486153
PRIMER TRIMESTRE,11,NO,8,0,21,106011
PRIMER TRIMESTRE,11,NO,13,0,91,911602
PRIMER TRIMESTRE,11,NO,14,0,141,256026
PRIMER TRIMESTRE,11,SI,37,0,250,719269
PRIMER TRIMESTRE,11,NO,14,12,38,117589
PRIMER TRIMESTRE,11,NO,31,0,189,592641
PRIMER TRIMESTRE,11,SI,23,0,132,298728
PRIMER TRIMESTRE,11,NO,33,0,163,476189
PRIMER TRIMESTRE,11,SI,25,0,139,639331
PRIMER TRIMESTRE,11,NO,30,0,159,394407
PRIMER TRIMESTRE,11,NO,5,0,5,19301
PRIMER TRIMESTRE,11,NO,18,18,23,152508
PRIMER TRIMESTRE,11,SI,1,0,1,12101
PRIMER TRIMESTRE,11,SI,31,30,339,801197
PRIMER TRIMESTRE,11,SI,29,0,172,433934
PRIMER TRIMESTRE,11,NO,19,0,258,502395
PRIMER TRIMESTRE,11,NO,29,0,174,414708
PRIMER TRIMESTRE,11,NO,12,0,74,146205
PRIMER TRIMESTRE,11,NO,26,1,210,380668
PRIMER TRIMESTRE,11,NO,20,1,98,218074
PRIMER TRIMESTRE,11,NO,43,0,345,802623
PRIMER TRIMESTRE,11,NO,11,0,15,80349
PRIMER TRIMESTRE,11,NO,25,0,301,514014
PRIMER TRIMESTRE,11,NO,6,0,8,22158
PRIMER TRIMESTRE,11,NO,32,0,254,494590
PRIMER TRIMESTRE,11,NO,28,0,86,606857
PRIMER TRIMESTRE,11,NO,3,0,3,10831
PRIMER TRIMESTRE,11,NO,21,0,62,281617
PRIMER TRIMESTRE,11,NO,20,0,125,286987
PRIMER TRIMESTRE,11,NO,9,0,32,71720
PRIMER TRIMESTRE,11,NO,9,0,68,142379
PRIMER TRIMESTRE,11,NO,17,0,124,278514
PRIMER TRIMESTRE,11,NO,3,0,6,79053
PRIMER TRIMESTRE,11,NO,21,0,177,297806
PRIMER TRIMESTRE,11,NO,10,0,14,93526
PRIMER TRIMESTRE,11,NO,20,0,60,272412
PRIMER TRIMESTRE,11,NO,8,0,61,86536
PRIMER TRIMESTRE,11,SI,42,51,168,592147
PRIMER TRIMESTRE,11,NO,10,0,43,399315
PRIMER TRIMESTRE,11,NO,9,0,34,127857
PRIMER TRIMESTRE,11,NO,8,6,9,38350
PRIMER TRIMESTRE,10,NO,15,0,252,392679
PRIMER TRIMESTRE,10,SI,18,4,113,617933
PRIMER TRIMESTRE,11,NO,18,0,67,175847
PRIMER TRIMESTRE,11,SI,2,0,58,202876
PRIMER TRIMESTRE,11,NO,28,1,119,329478
PRIMER TRIMESTRE,11,NO,35,2,109,387042
PRIMER TRIMESTRE,11,NO,12,20,11,78997
PRIMER TRIMESTRE,11,NO,9,0,87,131175
PRIMER TRIMESTRE,11,SI,22,0,99,258006
PRIMER TRIMESTRE,11,SI,34,0,43,290568
PRIMER TRIMESTRE,11,NO,9,0,91,137434
PRIMER TRIMESTRE,11,NO,11,0,105,162052
PRIMER TRIMESTRE,11,NO,20,0,135,261696
PRIMER TRIMESTRE,11,SI,24,12,128,517778
PRIMER TRIMESTRE,11,NO,8,0,11,110659
PRIMER TRIMESTRE,11,NO,4,0,4,10522
PRIMER TRIMESTRE,11,SI,27,0,329,556322
PRIMER TRIMESTRE,11,NO,32,0,207,454148
PRIMER TRIMESTRE,11,NO,28,1,208,465821
PRIMER TRIMESTRE,11,SI,19,0,539,763938
PRIMER TRIMESTRE,11,NO,17,0,89,234501
PRIMER TRIMESTRE,11,SI,30,0,217,486713
PRIMER TRIMESTRE,11,NO,23,6,204,372978
PRIMER TRIMESTRE,11,SI,25,0,69,230418
PRIMER TRIMESTRE,11,NO,24,10,248,474231
PRIMER TRIMESTRE,10,SI,15,1,86,237687
PRIMER TRIMESTRE,9,NO,30,0,87,279127
PRIMER TRIMESTRE,9,NO,9,16,84,90754
PRIMER TRIMESTRE,9,NO,18,0,67,175940
PRIMER TRIMESTRE,9,SI,34,0,103,440028
PRIMER TRIMESTRE,9,NO,3,0,10,53741
PRIMER TRIMESTRE,9,SI,29,41,118,329890
PRIMER TRIMESTRE,9,SI,19,7,83,206787
PRIMER TRIMESTRE,9,NO,4,0,9,47087
PRIMER TRIMESTRE,9,SI,30,25,291,775234
PRIMER TRIMESTRE,9,SI,30,1,199,611215
PRIMER TRIMESTRE,9,NO,36,0,75,478746
PRIMER TRIMESTRE,8,NO,12,0,99,243323
PRIMER TRIMESTRE,8,NO,30,0,151,340184
PRIMER TRIMESTRE,8,NO,12,0,80,304714
PRIMER TRIMESTRE,8,SI,42,0,250,670941
PRIMER TRIMESTRE,8,SI,54,0,189,630429
PRIMER TRIMESTRE,8,NO,15,0,60,168526
PRIMER TRIMESTRE,8,NO,16,0,70,132815
PRIMER TRIMESTRE,8,NO,33,0,214,423423
PRIMER TRIMESTRE,8,NO,10,0,90,142494
PRIMER TRIMESTRE,8,NO,13,0,198,350342
PRIMER TRIMESTRE,8,SI,26,26,433,815167
PRIMER TRIMESTRE,8,NO,9,0,12,77629
PRIMER TRIMESTRE,8,NO,19,0,96,172363
PRIMER TRIMESTRE,8,NO,21,0,132,347144
PRIMER TRIMESTRE,8,NO,5,0,68,91234
PRIMER TRIMESTRE,8,NO,15,6,97,139128
PRIMER TRIMESTRE,8,NO,10,0,90,174214
PRIMER TRIMESTRE,8,NO,28,0,275,532959
PRIMER TRIMESTRE,8,NO,35,1,197,437505
PRIMER TRIMESTRE,8,NO,18,0,193,378919
PRIMER TRIMESTRE,8,SI,27,0,132,291882
PRIMER TRIMESTRE,8,NO,23,0,307,505743
PRIMER TRIMESTRE,8,NO,11,0,47,400180
PRIMER TRIMESTRE,8,NO,10,0,51,101512
PRIMER TRIMESTRE,8,NO,9,0,13,56691
PRIMER TRIMESTRE,8,SI,13,0,38,142432
PRIMER TRIMESTRE,8,NO,15,0,32,154299
PRIMER TRIMESTRE,8,NO,21,41,173,302305
PRIMER TRIMESTRE,8,NO,21,21,88,193598
PRIMER TRIMESTRE,8,NO,11,1,46,104820
PRIMER TRIMESTRE,8,NO,7,0,117,331920
PRIMER TRIMESTRE,7,NO,38,0,398,916507
PRIMER TRIMESTRE,8,NO,13,0,211,284177
PRIMER TRIMESTRE,8,NO,8,0,42,48976
PRIMER TRIMESTRE,8,SI,17,0,83,194401
PRIMER TRIMESTRE,8,NO,5,0,12,45282
PRIMER TRIMESTRE,8,NO,15,0,83,212793
PRIMER TRIMESTRE,8,NO,22,0,157,364817
PRIMER TRIMESTRE,8,NO,3,0,3,26419
PRIMER TRIMESTRE,8,NO,4,0,5,29945
PRIMER TRIMESTRE,8,NO,26,0,301,492498
PRIMER TRIMESTRE,8,SI,18,0,30,267133
PRIMER TRIMESTRE,8,SI,29,1,242,393753
PRIMER TRIMESTRE,8,NO,5,0,14,38012
PRIMER TRIMESTRE,8,NO,13,0,104,192234
PRIMER TRIMESTRE,8,NO,13,0,94,169392
PRIMER TRIMESTRE,8,SI,30,0,278,522271
PRIMER TRIMESTRE,8,SI,14,0,566,751929
PRIMER TRIMESTRE,8,NO,14,1,31,95953
PRIMER TRIMESTRE,7,NO,30,0,71,427645
PRIMER TRIMESTRE,7,NO,9,0,58,180000
PRIMER TRIMESTRE,7,NO,3,0,13,28282
PRIMER TRIMESTRE,7,NO,31,0,246,460355
PRIMER TRIMESTRE,7,NO,18,0,39,243180
PRIMER TRIMESTRE,7,NO,31,0,138,541192
PRIMER TRIMESTRE,7,NO,19,0,48,197002
PRIMER TRIMESTRE,7,SI,16,6,20,117647
PRIMER TRIMESTRE,7,NO,25,1,231,414966
PRIMER TRIMESTRE,7,NO,30,0,172,496712
PRIMER TRIMESTRE,7,SI,19,33,27,232148
PRIMER TRIMESTRE,6,NO,19,0,123,264045
PRIMER TRIMESTRE,6,NO,34,1,132,542448
PRIMER TRIMESTRE,6,NO,20,0,89,237344
PRIMER TRIMESTRE,6,NO,11,0,105,150591
PRIMER TRIMESTRE,6,NO,16,2,48,149358
PRIMER TRIMESTRE,6,SI,22,0,211,728039
PRIMER TRIMESTRE,6,NO,12,0,97,171854
PRIMER TRIMESTRE,6,SI,17,0,233,454475
PRIMER TRIMESTRE,6,NO,8,1,131,168262
PRIMER TRIMESTRE,6,SI,25,0,80,319322
PRIMER TRIMESTRE,6,NO,4,0,24,206019
PRIMER TRIMESTRE,6,NO,21,0,47,203384
PRIMER TRIMESTRE,6,NO,11,0,142,232862
PRIMER TRIMESTRE,6,SI,34,1,109,401631
PRIMER TRIMESTRE,6,NO,22,0,100,275932
PRIMER TRIMESTRE,6,NO,16,0,80,178700
PRIMER TRIMESTRE,6,NO,24,0,151,362631
PRIMER TRIMESTRE,6,SI,17,0,17,124792
PRIMER TRIMESTRE,6,NO,15,0,109,243874
PRIMER TRIMESTRE,6,NO,22,0,129,332235
PRIMER TRIMESTRE,5,SI,37,14,359,821172
PRIMER TRIMESTRE,5,SI,34,0,269,608026
PRIMER TRIMESTRE,5,NO,15,2,71,201211
PRIMER TRIMESTRE,5,NO,12,0,17,95223
PRIMER TRIMESTRE,5,NO,21,0,137,351296
PRIMER TRIMESTRE,5,NO,4,0,4,42800
PRIMER TRIMESTRE,5,NO,8,0,8,70068
PRIMER TRIMESTRE,5,NO,10,14,35,188539
PRIMER TRIMESTRE,5,NO,16,0,20,120309
PRIMER TRIMESTRE,5,NO,10,0,39,195194
PRIMER TRIMESTRE,5,NO,17,0,75,194389
PRIMER TRIMESTRE,5,NO,2,0,2,6401
PRIMER TRIMESTRE,5,SI,28,0,109,311498
PRIMER TRIMESTRE,5,SI,17,0,53,211804
PRIMER TRIMESTRE,5,NO,21,0,132,489969
PRIMER TRIMESTRE,5,NO,7,0,12,101318
PRIMER TRIMESTRE,5,NO,13,0,51,113127
PRIMER TRIMESTRE,5,SI,12,0,43,274151
PRIMER TRIMESTRE,5,SI,60,3,282,822979
PRIMER TRIMESTRE,5,NO,15,0,101,181468
PRIMER TRIMESTRE,5,SI,28,0,219,830231
PRIMER TRIMESTRE,5,NO,21,0,108,276663
PRIMER TRIMESTRE,5,NO,19,0,739,927549
PRIMER TRIMESTRE,5,NO,6,0,11,31888
PRIMER TRIMESTRE,5,NO,11,0,34,128263
PRIMER TRIMESTRE,5,NO,18,0,117,386505
PRIMER TRIMESTRE,5,NO,23,0,93,247617
PRIMER TRIMESTRE,5,NO,12,0,33,184084
PRIMER TRIMESTRE,5,SI,29,0,34,261447
PRIMER TRIMESTRE,5,SI,19,0,231,349299
PRIMER TRIMESTRE,5,SI,25,5,133,371426
PRIMER TRIMESTRE,5,SI,26,1,272,457669
PRIMER TRIMESTRE,4,SI,22,0,111,240248
PRIMER TRIMESTRE,4,SI,21,0,53,165353
PRIMER TRIMESTRE,4,NO,26,0,239,612539
PRIMER TRIMESTRE,4,NO,17,1,211,463709
PRIMER TRIMESTRE,4,NO,16,0,94,511336
PRIMER TRIMESTRE,4,NO,11,0,104,174518
PRIMER TRIMESTRE,4,NO,23,0,223,364735
PRIMER TRIMESTRE,4,NO,27,0,205,403732
PRIMER TRIMESTRE,4,NO,8,0,79,302570
PRIMER TRIMESTRE,4,NO,22,8,91,166923
PRIMER TRIMESTRE,4,SI,23,0,685,758544
PRIMER TRIMESTRE,4,NO,18,0,528,725267
PRIMER TRIMESTRE,4,NO,22,0,287,480334
PRIMER TRIMESTRE,4,SI,21,0,44,302302
PRIMER TRIMESTRE,4,NO,23,1,105,480889
PRIMER TRIMESTRE,4,NO,17,30,249,400901
PRIMER TRIMESTRE,4,NO,13,0,89,296683
PRIMER TRIMESTRE,4,SI,21,1,30,239101
PRIMER TRIMESTRE,4,NO,19,0,92,339000
PRIMER TRIMESTRE,4,SI,37,4,336,624210
PRIMER TRIMESTRE,4,NO,13,0,45,154033
PRIMER TRIMESTRE,4,NO,20,0,158,417294
PRIMER TRIMESTRE,4,NO,29,2,174,548388
PRIMER TRIMESTRE,4,NO,44,0,199,811799
PRIMER TRIMESTRE,4,NO,17,0,160,430999
PRIMER TRIMESTRE,4,NO,26,0,189,556020
PRIMER TRIMESTRE,4,NO,21,1,85,211107
PRIMER TRIMESTRE,4,NO,13,0,116,188966
PRIMER TRIMESTRE,4,NO,15,0,37,152444
PRIMER TRIMESTRE,4,NO,33,0,206,517919
PRIMER TRIMESTRE,4,NO,12,0,62,325354
PRIMER TRIMESTRE,4,NO,10,2,13,78350
PRIMER TRIMESTRE,4,NO,15,51,95,153844
PRIMER TRIMESTRE,4,NO,28,0,271,715454
PRIMER TRIMESTRE,4,NO,17,0,38,164024
PRIMER TRIMESTRE,4,NO,8,0,63,92167
PRIMER TRIMESTRE,4,NO,15,0,156,304170
PRIMER TRIMESTRE,4,NO,27,0,468,783880
PRIMER TRIMESTRE,4,NO,18,0,161,471845
PRIMER TRIMESTRE,4,NO,16,0,234,569805
PRIMER TRIMESTRE,4,NO,22,1,196,524919
PRIMER TRIMESTRE,4,SI,21,0,257,745425
PRIMER TRIMESTRE,4,SI,15,0,74,172107
PRIMER TRIMESTRE,4,SI,26,0,265,877224
PRIMER TRIMESTRE,4,NO,42,0,165,598127
PRIMER TRIMESTRE,4,NO,9,0,116,914890
PRIMER TRIMESTRE,4,NO,5,0,24,267041
PRIMER TRIMESTRE,4,NO,14,0,52,134675
PRIMER TRIMESTRE,4,NO,13,0,25,98924
PRIMER TRIMESTRE,4,NO,17,0,47,218506
PRIMER TRIMESTRE,4,NO,22,0,152,282036
PRIMER TRIMESTRE,4,NO,12,0,60,153136
PRIMER TRIMESTRE,4,NO,15,0,230,515331
PRIMER TRIMESTRE,4,SI,34,28,136,503286
PRIMER TRIMESTRE,4,SI,26,0,97,458791
PRIMER TRIMESTRE,4,SI,17,0,192,306414
PRIMER TRIMESTRE,4,SI,30,0,178,472356
PRIMER TRIMESTRE,4,SI,20,0,110,333688
PRIMER TRIMESTRE,4,NO,18,0,493,831879
PRIMER TRIMESTRE,4,NO,17,0,46,104326
PRIMER TRIMESTRE,4,NO,31,13,126,484787
PRIMER TRIMESTRE,4,SI,23,0,46,347417
PRIMER TRIMESTRE,4,NO,51,2,123,914977
PRIMER TRIMESTRE,4,NO,35,0,228,521964
PRIMER TRIMESTRE,4,NO,11,0,63,130069
PRIMER TRIMESTRE,4,NO,18,5,39,220743
PRIMER TRIMESTRE,4,NO,27,0,111,324748
PRIMER TRIMESTRE,4,SI,11,3,200,416381
PRIMER TRIMESTRE,4,SI,11,0,15,78303
PRIMER TRIMESTRE,4,SI,20,0,192,610290
PRIMER TRIMESTRE,4,NO,26,1,164,234436
PRIMER TRIMESTRE,4,SI,19,0,58,285478
PRIMER TRIMESTRE,4,NO,6,0,20,92352
PRIMER TRIMESTRE,4,SI,22,0,251,622571
PRIMER TRIMESTRE,4,NO,12,0,64,119715
PRIMER TRIMESTRE,4,SI,24,1,259,481375
PRIMER TRIMESTRE,4,NO,17,0,139,285791
PRIMER TRIMESTRE,4,NO,24,0,39,148668
PRIMER TRIMESTRE,4,SI,16,0,54,202462
PRIMER TRIMESTRE,4,NO,13,0,253,409466
PRIMER TRIMESTRE,4,NO,5,0,7,35263
PRIMER TRIMESTRE,4,NO,14,0,240,356705
PRIMER TRIMESTRE,4,SI,16,1,194,364078
PRIMER TRIMESTRE,4,NO,15,0,74,203849
PRIMER TRIMESTRE,4,NO,15,0,37,109999
PRIMER TRIMESTRE,4,NO,29,0,199,637047
PRIMER TRIMESTRE,4,NO,24,0,138,584661
PRIMER TRIMESTRE,4,NO,7,0,69,88240
PRIMER TRIMESTRE,4,NO,5,0,33,63806
PRIMER TRIMESTRE,4,NO,30,0,136,362485
PRIMER TRIMESTRE,4,NO,17,0,175,296101
PRIMER TRIMESTRE,4,NO,9,2,67,171478
PRIMER TRIMESTRE,4,NO,21,0,56,236076
PRIMER TRIMESTRE,4,NO,8,3,16,24873
PRIMER TRIMESTRE,4,NO,21,0,80,333786
PRIMER TRIMESTRE,4,SI,34,0,143,429899
PRIMER TRIMESTRE,4,NO,22,2,162,547834
PRIMER TRIMESTRE,4,NO,7,0,15,130002
PRIMER TRIMESTRE,4,NO,2,0,2,3193
PRIMER TRIMESTRE,4,NO,19,0,167,279186
PRIMER TRIMESTRE,4,SI,11,0,36,128829
PRIMER TRIMESTRE,4,NO,9,0,40,314506
PRIMER TRIMESTRE,4,SI,20,0,24,152645
PRIMER TRIMESTRE,4,SI,8,0,118,209291
PRIMER TRIMESTRE,4,NO,28,0,199,398632
PRIMER TRIMESTRE,4,NO,17,0,183,337026
PRIMER TRIMESTRE,4,NO,15,3,25,133040
PRIMER TRIMESTRE,4,SI,16,0,79,197225
PRIMER TRIMESTRE,4,NO,26,1,71,461994
PRIMER TRIMESTRE,4,NO,20,0,79,201683
PRIMER TRIMESTRE,4,NO,32,1,208,546590
PRIMER TRIMESTRE,4,NO,10,7,16,86948
PRIMER TRIMESTRE,4,NO,4,0,12,43761
PRIMER TRIMESTRE,4,NO,24,0,282,466960
PRIMER TRIMESTRE,3,NO,19,1,78,213831
PRIMER TRIMESTRE,3,SI,17,0,66,219926
PRIMER TRIMESTRE,3,NO,23,1,138,255827
PRIMER TRIMESTRE,3,NO,25,0,429,734993
PRIMER TRIMESTRE,3,NO,24,0,114,250198
PRIMER TRIMESTRE,3,SI,19,0,233,359890
PRIMER TRIMESTRE,3,NO,25,0,201,436112
PRIMER TRIMESTRE,3,NO,21,0,278,464913
PRIMER TRIMESTRE,3,NO,15,0,132,210784
PRIMER TRIMESTRE,3,NO,13,3,32,136650
PRIMER TRIMESTRE,3,SI,7,0,8,42549
PRIMER TRIMESTRE,3,NO,20,1,69,129934
PRIMER TRIMESTRE,3,SI,41,24,343,793708
PRIMER TRIMESTRE,3,NO,6,0,10,54833
PRIMER TRIMESTRE,3,NO,19,0,48,195866
PRIMER TRIMESTRE,3,NO,17,0,83,319935
PRIMER TRIMESTRE,3,NO,4,0,15,29445
PRIMER TRIMESTRE,3,NO,27,0,212,357592
PRIMER TRIMESTRE,3,NO,27,0,81,229907
PRIMER TRIMESTRE,3,SI,28,0,36,281267
PRIMER TRIMESTRE,3,NO,15,0,97,267970
PRIMER TRIMESTRE,3,NO,6,0,6,17504
PRIMER TRIMESTRE,3,NO,13,0,80,181503
PRIMER TRIMESTRE,3,NO,15,0,56,239921
PRIMER TRIMESTRE,3,NO,21,0,174,400613
PRIMER TRIMESTRE,3,NO,27,0,269,475479
PRIMER TRIMESTRE,3,NO,16,0,29,243362
PRIMER TRIMESTRE,3,SI,35,0,379,839609
PRIMER TRIMESTRE,3,NO,35,0,290,948739
PRIMER TRIMESTRE,3,NO,20,0,251,405251
PRIMER TRIMESTRE,3,NO,14,0,47,119718
PRIMER TRIMESTRE,3,NO,23,4,207,271365
PRIMER TRIMESTRE,3,NO,23,0,267,483549
PRIMER TRIMESTRE,3,NO,14,0,132,192348
PRIMER TRIMESTRE,3,NO,9,0,29,95141
PRIMER TRIMESTRE,3,NO,13,0,16,107495
PRIMER TRIMESTRE,3,NO,29,0,184,494717
PRIMER TRIMESTRE,3,NO,7,0,17,111061
PRIMER TRIMESTRE,3,NO,20,0,168,302853
